Mission|Sensor Mode|Satellite Name|Track Offset|Is Enabled Sat|Allowed Look Side|Near Off Nadir SAT|Far Off Nadir SAT|Beam Name|Near Off Nadir Beam|Far Off Nadir Beam|Is Enabled Beam|Sw Dim1|Sw Dim2|Is Spot Light|Dto Min duration|Dto Max Duration|Res Time
CSK|SP_ENHANCED|SAR1|10|Yes|Both|18.17|19.97|ES-0A|18.17|19.97|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|19.52|20.86|ES-0B|19.52|20.86|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|20.6|21.94|ES-0C|20.6|21.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|21.58|22.93|ES-0D|21.58|22.93|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|22.57|23.91|ES-01|22.57|23.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|23.73|25.07|ES-02|23.73|25.07|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|24.36|25.69|ES-03|24.36|25.69|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|25.49|26.83|ES-04|25.49|26.83|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|26.5|28.14|ES-05|26.5|28.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|27.98|29.08|ES-06|27.98|29.08|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|28.88|30.22|ES-07|28.88|30.22|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|30.18|31.52|ES-08|30.18|31.52|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|31.44|32.77|ES-09|31.44|32.77|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|32.31|33.65|ES-10|32.31|33.65|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|33.33|34.53|ES-11|33.33|34.53|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|34.47|35.68|ES-12|34.47|35.68|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|35.15|36.37|ES-13|35.15|36.37|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|35.93|37.24|ES-14|35.93|37.24|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|36.87|38.18|ES-15|36.87|38.18|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|38|39.11|ES-16|38|39.11|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|39.02|40.04|ES-17|39.02|40.04|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|39.97|41.09|ES-18|39.97|41.09|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|41.06|42|ES-19|41.06|42|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|41.65|42.59|ES-20|41.65|42.59|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|42.54|43.62|ES-21|42.54|43.62|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|43.57|44.4|ES-22|43.57|44.4|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|44.36|45.14|ES-23|44.36|45.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|45.05|45.94|ES-24|45.05|45.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|45.83|46.5|ES-25|45.83|46.5|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|46.46|47.13|ES-26|46.46|47.13|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|47.03|47.76|ES-27|47.03|47.76|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|47.7|48.38|ES-28|47.7|48.38|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|48.35|48.88|ES-29|48.35|48.88|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|48.86|49.41|ES-30|48.86|49.41|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|49.33|49.95|ES-31|49.33|49.95|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|49.92|50.39|ES-32|49.92|50.39|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|50.23|50.91|ES-33|50.23|50.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|50.79|51.3|ES-34|50.79|51.3|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR1|10|Yes|Both|51.24|51.74|ES-35|51.24|51.74|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|18.17|19.97|ES-0A|18.17|19.97|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|19.52|20.86|ES-0B|19.52|20.86|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|20.6|21.94|ES-0C|20.6|21.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|21.58|22.93|ES-0D|21.58|22.93|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|22.57|23.91|ES-01|22.57|23.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|23.73|25.07|ES-02|23.73|25.07|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|24.36|25.69|ES-03|24.36|25.69|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|25.49|26.83|ES-04|25.49|26.83|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|26.5|28.14|ES-05|26.5|28.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|27.98|29.08|ES-06|27.98|29.08|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|28.88|30.22|ES-07|28.88|30.22|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|30.18|31.52|ES-08|30.18|31.52|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|31.44|32.77|ES-09|31.44|32.77|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|32.31|33.65|ES-10|32.31|33.65|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|33.33|34.53|ES-11|33.33|34.53|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|34.47|35.68|ES-12|34.47|35.68|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|35.15|36.37|ES-13|35.15|36.37|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|35.93|37.24|ES-14|35.93|37.24|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|36.87|38.18|ES-15|36.87|38.18|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|38|39.11|ES-16|38|39.11|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|39.02|40.04|ES-17|39.02|40.04|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|39.97|41.09|ES-18|39.97|41.09|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|41.06|42|ES-19|41.06|42|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|41.65|42.59|ES-20|41.65|42.59|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|42.54|43.62|ES-21|42.54|43.62|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|43.57|44.4|ES-22|43.57|44.4|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|44.36|45.14|ES-23|44.36|45.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|45.05|45.94|ES-24|45.05|45.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|45.83|46.5|ES-25|45.83|46.5|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|46.46|47.13|ES-26|46.46|47.13|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|47.03|47.76|ES-27|47.03|47.76|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|47.7|48.38|ES-28|47.7|48.38|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|48.35|48.88|ES-29|48.35|48.88|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|48.86|49.41|ES-30|48.86|49.41|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|49.33|49.95|ES-31|49.33|49.95|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|49.92|50.39|ES-32|49.92|50.39|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|50.23|50.91|ES-33|50.23|50.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|50.79|51.3|ES-34|50.79|51.3|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR2|10|Yes|Both|51.24|51.74|ES-35|51.24|51.74|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|18.17|19.97|ES-0A|18.17|19.97|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|19.52|20.86|ES-0B|19.52|20.86|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|20.6|21.94|ES-0C|20.6|21.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|21.58|22.93|ES-0D|21.58|22.93|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|22.57|23.91|ES-01|22.57|23.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|23.73|25.07|ES-02|23.73|25.07|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|24.36|25.69|ES-03|24.36|25.69|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|25.49|26.83|ES-04|25.49|26.83|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|26.5|28.14|ES-05|26.5|28.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|27.98|29.08|ES-06|27.98|29.08|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|28.88|30.22|ES-07|28.88|30.22|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|30.18|31.52|ES-08|30.18|31.52|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|31.44|32.77|ES-09|31.44|32.77|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|32.31|33.65|ES-10|32.31|33.65|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|33.33|34.53|ES-11|33.33|34.53|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|34.47|35.68|ES-12|34.47|35.68|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|35.15|36.37|ES-13|35.15|36.37|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|35.93|37.24|ES-14|35.93|37.24|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|36.87|38.18|ES-15|36.87|38.18|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|38|39.11|ES-16|38|39.11|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|39.02|40.04|ES-17|39.02|40.04|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|39.97|41.09|ES-18|39.97|41.09|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|41.06|42|ES-19|41.06|42|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|41.65|42.59|ES-20|41.65|42.59|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|42.54|43.62|ES-21|42.54|43.62|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|43.57|44.4|ES-22|43.57|44.4|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|44.36|45.14|ES-23|44.36|45.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|45.05|45.94|ES-24|45.05|45.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|45.83|46.5|ES-25|45.83|46.5|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|46.46|47.13|ES-26|46.46|47.13|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|47.03|47.76|ES-27|47.03|47.76|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|47.7|48.38|ES-28|47.7|48.38|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|48.35|48.88|ES-29|48.35|48.88|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|48.86|49.41|ES-30|48.86|49.41|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|49.33|49.95|ES-31|49.33|49.95|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|49.92|50.39|ES-32|49.92|50.39|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|50.23|50.91|ES-33|50.23|50.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|50.79|51.3|ES-34|50.79|51.3|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR3|10|Yes|Both|51.24|51.74|ES-35|51.24|51.74|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|18.17|19.97|ES-0A|18.17|19.97|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|19.52|20.86|ES-0B|19.52|20.86|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|20.6|21.94|ES-0C|20.6|21.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|21.58|22.93|ES-0D|21.58|22.93|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|22.57|23.91|ES-01|22.57|23.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|23.73|25.07|ES-02|23.73|25.07|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|24.36|25.69|ES-03|24.36|25.69|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|25.49|26.83|ES-04|25.49|26.83|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|26.5|28.14|ES-05|26.5|28.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|27.98|29.08|ES-06|27.98|29.08|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|28.88|30.22|ES-07|28.88|30.22|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|30.18|31.52|ES-08|30.18|31.52|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|31.44|32.77|ES-09|31.44|32.77|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|32.31|33.65|ES-10|32.31|33.65|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|33.33|34.53|ES-11|33.33|34.53|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|34.47|35.68|ES-12|34.47|35.68|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|35.15|36.37|ES-13|35.15|36.37|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|35.93|37.24|ES-14|35.93|37.24|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|36.87|38.18|ES-15|36.87|38.18|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|38|39.11|ES-16|38|39.11|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|39.02|40.04|ES-17|39.02|40.04|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|39.97|41.09|ES-18|39.97|41.09|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|41.06|42|ES-19|41.06|42|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|41.65|42.59|ES-20|41.65|42.59|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|42.54|43.62|ES-21|42.54|43.62|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|43.57|44.4|ES-22|43.57|44.4|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|44.36|45.14|ES-23|44.36|45.14|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|45.05|45.94|ES-24|45.05|45.94|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|45.83|46.5|ES-25|45.83|46.5|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|46.46|47.13|ES-26|46.46|47.13|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|47.03|47.76|ES-27|47.03|47.76|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|47.7|48.38|ES-28|47.7|48.38|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|48.35|48.88|ES-29|48.35|48.88|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|48.86|49.41|ES-30|48.86|49.41|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|49.33|49.95|ES-31|49.33|49.95|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|49.92|50.39|ES-32|49.92|50.39|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|50.23|50.91|ES-33|50.23|50.91|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|50.79|51.3|ES-34|50.79|51.3|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED|SAR4|10|Yes|Both|51.24|51.74|ES-35|51.24|51.74|Yes|10|10|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|30.18|31.52|US-01|30.18|31.52|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|31.44|32.77|US-02|31.44|32.77|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|32.31|33.65|US-03|32.31|33.65|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|33.33|34.53|US-04|33.33|34.53|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|34.47|35.68|US-05|34.47|35.68|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|35.15|36.37|US-06|35.15|36.37|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|35.93|37.24|US-07|35.93|37.24|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|36.87|38.18|US-08|36.87|38.18|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|38|39.11|US-09|38|39.11|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|39.02|40.04|US-10|39.02|40.04|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|39.97|41.09|US-11|39.97|41.09|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|41.06|42|US-12|41.06|42|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|41.65|42.59|US-13|41.65|42.59|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|42.54|43.62|US-14|42.54|43.62|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|43.57|44.4|US-15|43.57|44.4|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|44.36|45.14|US-16|44.36|45.14|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|45.05|45.94|US-17|45.05|45.94|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|45.83|46.5|US-18|45.83|46.5|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|46.46|47.13|US-19|46.46|47.13|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|47.03|47.76|US-20|47.03|47.76|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|47.7|48.38|US-21|47.7|48.38|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|48.35|48.88|US-22|48.35|48.88|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|48.86|49.41|US-23|48.86|49.41|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|49.33|49.95|US-24|49.33|49.95|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|49.92|50.39|US-25|49.92|50.39|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|50.23|50.91|US-26|50.23|50.91|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|50.79|51.3|US-27|50.79|51.3|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR1|10|Yes|Both|51.24|51.74|US-28|51.24|51.74|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|30.18|31.52|US-01|30.18|31.52|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|31.44|32.77|US-02|31.44|32.77|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|32.31|33.65|US-03|32.31|33.65|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|33.33|34.53|US-04|33.33|34.53|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|34.47|35.68|US-05|34.47|35.68|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|35.15|36.37|US-06|35.15|36.37|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|35.93|37.24|US-07|35.93|37.24|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|36.87|38.18|US-08|36.87|38.18|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|38|39.11|US-09|38|39.11|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|39.02|40.04|US-10|39.02|40.04|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|39.97|41.09|US-11|39.97|41.09|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|41.06|42|US-12|41.06|42|Yes|5|5|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR2|10|Yes|Both|41.65|42.59|US-13|41.65|42.59|Yes|5|5|Yes|6000|600000|5000
